,time,open,high,low,close,volume,end_time,quote_volume,nbs_trades,buy_base_volume,buy_quote_volume,date
159,1674591600000,22956.60000000,22976.70000000,22952.55000000,22971.96000000,539.55542000,1674591899999,12391627.87821050,16076,260.21710000,5976251.57434660,2023-01-24 20:20:00
160,1674591900000,22971.96000000,22988.81000000,22950.32000000,22981.15000000,671.49605000,1674592199999,15425567.74404050,19692,333.08177000,7651601.04062690,2023-01-24 20:25:00
161,1674592200000,22980.34000000,23010.00000000,22974.75000000,22977.12000000,862.87444000,1674592499999,19841883.11504230,22936,440.34917000,10126299.88825940,2023-01-24 20:30:00
162,1674592500000,22976.14000000,22992.63000000,22943.65000000,22947.01000000,740.01811000,1674592799999,16998082.91627880,22019,345.19925000,7929529.00422550,2023-01-24 20:35:00
163,1674592800000,22948.63000000,22955.88000000,22887.00000000,22907.49000000,1828.10773000,1674593099999,41899776.73723220,42477,847.97004000,19436033.08264880,2023-01-24 20:40:00
164,1674593100000,22907.49000000,22947.53000000,22879.08000000,22933.76000000,1031.66678000,1674593399999,23638934.82696520,28433,495.25646000,11349112.28432170,2023-01-24 20:45:00
165,1674593400000,22933.75000000,23029.91000000,22928.52000000,23010.20000000,1657.17484000,1674593699999,38096281.00029450,38009,850.14597000,19545117.63521570,2023-01-24 20:50:00
166,1674593700000,23010.19000000,23022.00000000,22982.18000000,23010.34000000,890.17534000,1674593999999,20478109.45168090,28695,454.13210000,10447837.99416360,2023-01-24 20:55:00
167,1674594000000,23009.30000000,23080.45000000,22982.36000000,23048.38000000,2354.22710000,1674594299999,54240808.69658440,52249,1241.56513000,28607694.59780980,2023-01-24 21:00:00
168,1674594300000,23047.36000000,23059.95000000,23020.32000000,23052.78000000,908.98549000,1674594599999,20945948.10387830,27362,446.82781000,10296453.62215890,2023-01-24 21:05:00
169,1674594600000,23052.13000000,23060.00000000,22966.83000000,22995.87000000,1270.40578000,1674594899999,29231694.66285920,33055,604.73379000,13914287.68249340,2023-01-24 21:10:00
170,1674594900000,22996.59000000,23031.60000000,22993.73000000,23022.27000000,504.51475000,1674595199999,11609328.32179440,17818,266.83317000,6140114.74141150,2023-01-24 21:15:00
171,1674595200000,23022.27000000,23029.54000000,23005.94000000,23011.85000000,397.03519000,1674595499999,9139441.57515690,13767,194.53350000,4478237.13705800,2023-01-24 21:20:00
172,1674595500000,23010.56000000,23026.11000000,22995.28000000,22995.50000000,399.75689000,1674595799999,9199210.83673950,14116,189.19201000,4353766.53745420,2023-01-24 21:25:00
173,1674595800000,22995.50000000,23021.33000000,22991.65000000,23015.98000000,530.84746000,1674596099999,12214210.17181440,14928,239.31253000,5506519.70427650,2023-01-24 21:30:00
174,1674596100000,23015.98000000,23021.07000000,22966.61000000,22987.71000000,644.53122000,1674596399999,14821833.58717140,15476,242.49162000,5577311.64746920,2023-01-24 21:35:00
175,1674596400000,22987.71000000,23005.00000000,22976.15000000,22994.60000000,442.19231000,1674596699999,10168269.02935550,15217,229.53243000,5278301.13003890,2023-01-24 21:40:00
176,1674596700000,22993.60000000,22994.62000000,22933.66000000,22966.37000000,897.97410000,1674596999999,20619285.72494890,25757,426.70255000,9798175.72497560,2023-01-24 21:45:00
177,1674597000000,22966.37000000,22975.67000000,22818.02000000,22862.42000000,2604.00729000,1674597299999,59584977.88322860,50542,1173.51845000,26851112.35550910,2023-01-24 21:50:00
178,1674597300000,22862.42000000,22919.03000000,22831.75000000,22902.84000000,1833.13071000,1674597599999,41947095.40530120,40500,931.87504000,21323872.34421180,2023-01-24 21:55:00
179,1674597600000,22902.84000000,22922.96000000,22841.22000000,22917.53000000,1315.11230000,1674597899999,30100438.62117960,34250,656.54792000,15028279.62932950,2023-01-24 22:00:00
180,1674597900000,22917.53000000,22929.63000000,22874.01000000,22885.49000000,1012.00510000,1674598199999,23171821.50006770,26926,475.81727000,10895183.76752710,2023-01-24 22:05:00
181,1674598200000,22886.51000000,22908.90000000,22835.24000000,22897.15000000,1445.47377000,1674598499999,33060423.11362460,34679,723.31123000,16544915.55143940,2023-01-24 22:10:00
182,1674598500000,22898.13000000,22914.90000000,22865.20000000,22887.16000000,820.10716000,1674598799999,18777404.61540470,22604,427.52995000,9789524.86974540,2023-01-24 22:15:00
183,1674598800000,22887.16000000,22904.35000000,22861.82000000,22880.15000000,591.30367000,1674599099999,13528991.49832570,17704,294.35388000,6735006.25512490,2023-01-24 22:20:00
184,1674599100000,22880.15000000,22881.70000000,22669.42000000,22693.13000000,4853.52434000,1674599399999,110426340.15339340,88712,2142.76948000,48754708.97267270,2023-01-24 22:25:00
185,1674599400000,22693.98000000,22825.08000000,22692.24000000,22787.16000000,2068.99361000,1674599699999,47112140.79496610,47857,1034.22015000,23548815.55333360,2023-01-24 22:30:00
186,1674599700000,22785.40000000,22836.66000000,22722.60000000,22748.59000000,1595.35111000,1674599999999,36332212.03513260,39663,773.36348000,17613456.18807720,2023-01-24 22:35:00
187,1674600000000,22750.24000000,22851.00000000,22747.63000000,22825.99000000,968.13315000,1674600299999,22081040.62887190,28369,573.45574000,13079319.28291300,2023-01-24 22:40:00
188,1674600300000,22825.99000000,22838.63000000,22738.83000000,22789.68000000,814.17095000,1674600599999,18562992.25716560,23803,373.52636000,8517667.22811400,2023-01-24 22:45:00
189,1674600600000,22788.07000000,22797.56000000,22760.00000000,22785.33000000,470.43942000,1674600899999,10716574.06258340,15640,234.56352000,5343475.86208310,2023-01-24 22:50:00
190,1674600900000,22784.25000000,22786.86000000,22755.00000000,22755.52000000,750.10737000,1674601199999,17077435.12953720,18943,346.94862000,7899058.64235450,2023-01-24 22:55:00
191,1674601200000,22755.47000000,22786.96000000,22690.15000000,22742.67000000,1828.92637000,1674601499999,41584850.53956180,36570,900.46093000,20475263.69582940,2023-01-24 23:00:00
192,1674601500000,22741.54000000,22749.53000000,22640.00000000,22675.96000000,1624.57068000,1674601799999,36876158.77023440,35972,746.14725000,16939679.90423490,2023-01-24 23:05:00
193,1674601800000,22677.58000000,22717.59000000,22626.21000000,22688.52000000,1871.16059000,1674602099999,42437664.41446790,39122,932.42092000,21148342.36689160,2023-01-24 23:10:00
194,1674602100000,22688.52000000,22690.10000000,22526.26000000,22544.15000000,3053.81636000,1674602399999,69044275.16406320,61276,1310.85888000,29640586.37827580,2023-01-24 23:15:00
195,1674602400000,22544.15000000,22595.00000000,22462.93000000,22553.63000000,3816.58784000,1674602699999,85969469.47389010,74952,1807.25136000,40712662.39378760,2023-01-24 23:20:00
196,1674602700000,22553.63000000,22624.84000000,22548.77000000,22621.56000000,1679.97080000,1674602999999,37960454.62067990,39390,871.10936000,19683975.30544790,2023-01-24 23:25:00
197,1674603000000,22621.56000000,22660.63000000,22562.00000000,22582.29000000,1818.54248000,1674603299999,41118737.50919320,39928,888.66869000,20095371.84152650,2023-01-24 23:30:00
198,1674603300000,22584.18000000,22623.99000000,22543.90000000,22549.01000000,998.40965000,1674603599999,22550516.38849650,26159,462.53442000,10447444.58015190,2023-01-24 23:35:00
199,1674603600000,22549.01000000,22621.60000000,22547.27000000,22605.96000000,934.61015000,1674603899999,21114761.08158960,24643,492.56405000,11127944.82112130,2023-01-24 23:40:00
200,1674603900000,22607.94000000,22641.43000000,22545.15000000,22631.33000000,1321.31309000,1674604199999,29853470.02496330,31124,675.37304000,15259513.02348910,2023-01-24 23:45:00
201,1674604200000,22630.05000000,22632.58000000,22578.94000000,22621.90000000,896.37529000,1674604499999,20265600.19728730,22059,442.49343000,10004771.37462930,2023-01-24 23:50:00
202,1674604500000,22621.90000000,22641.48000000,22607.08000000,22632.89000000,888.56860000,1674604799999,20106994.22063570,20391,418.90829000,9479664.05858850,2023-01-24 23:55:00
203,1674604800000,22631.94000000,22665.00000000,22601.62000000,22662.66000000,1096.35900000,1674605099999,24823867.44526370,26584,571.80611000,12947473.92736030,2023-01-25 00:00:00
204,1674605100000,22662.83000000,22670.00000000,22609.12000000,22643.51000000,1237.61716000,1674605399999,28021120.07609770,25910,551.94471000,12497100.78146390,2023-01-25 00:05:00
205,1674605400000,22643.51000000,22653.00000000,22609.12000000,22639.46000000,853.02848000,1674605699999,19308732.50553300,24199,391.66601000,8865912.93428800,2023-01-25 00:10:00
206,1674605700000,22639.47000000,22641.59000000,22565.34000000,22587.42000000,1533.65470000,1674605999999,34667911.54334990,32790,744.52643000,16829777.52822400,2023-01-25 00:15:00
207,1674606000000,22585.52000000,22593.89000000,22498.00000000,22564.39000000,2304.16585000,1674606299999,51946976.31307220,47232,1092.70701000,24635795.40638430,2023-01-25 00:20:00
208,1674606300000,22563.73000000,22564.54000000,22505.52000000,22547.06000000,1562.75701000,1674606599999,35215192.46757000,33579,831.93868000,18747088.76096450,2023-01-25 00:25:00
209,1674606600000,22547.06000000,22618.68000000,22500.00000000,22616.40000000,2059.67254000,1674606899999,46471347.56806870,40286,1075.33968000,24263507.95629940,2023-01-25 00:30:00
210,1674606900000,22616.21000000,22702.89000000,22599.48000000,22687.16000000,2079.84548000,1674607199999,47110371.46613810,43226,1091.39930000,24722785.65774780,2023-01-25 00:35:00
211,1674607200000,22688.46000000,22715.06000000,22653.59000000,22679.14000000,1725.82778000,1674607499999,39150665.38386210,36171,869.50862000,19725737.94746250,2023-01-25 00:40:00
212,1674607500000,22678.02000000,22703.44000000,22671.73000000,22690.62000000,984.30582000,1674607799999,22334422.13807050,23107,487.83668000,11069357.36355150,2023-01-25 00:45:00
213,1674607800000,22690.61000000,22700.94000000,22665.02000000,22678.54000000,1092.17274000,1674608099999,24771246.33381670,24513,536.50695000,12168420.99949420,2023-01-25 00:50:00
214,1674608100000,22679.45000000,22699.38000000,22648.00000000,22652.23000000,1363.44030000,1674608399999,30911299.30359010,27630,592.04234000,13423513.97755130,2023-01-25 00:55:00
215,1674608400000,22651.23000000,22665.58000000,22584.91000000,22598.29000000,1528.49586000,1674608699999,34575518.24063870,31130,748.84996000,16939445.60966610,2023-01-25 01:00:00
216,1674608700000,22599.92000000,22621.05000000,22570.83000000,22607.07000000,1155.09662000,1674608999999,26103034.81592620,27012,558.36382000,12618077.52563930,2023-01-25 01:05:00
217,1674609000000,22606.22000000,22607.35000000,22528.26000000,22592.46000000,1643.70461000,1674609299999,37109932.13056300,35065,768.50788000,17350987.08929150,2023-01-25 01:10:00
218,1674609300000,22591.77000000,22596.15000000,22520.00000000,22553.60000000,1794.78236000,1674609599999,40480172.21840740,35358,893.99323000,20163140.68164350,2023-01-25 01:15:00
219,1674609600000,22552.15000000,22553.59000000,22454.20000000,22463.37000000,2486.03542000,1674609899999,55920006.46184920,47362,1217.04926000,27375297.37091800,2023-01-25 01:20:00
220,1674609900000,22464.80000000,22476.00000000,22300.00000000,22379.66000000,5267.04475000,1674610199999,117932690.08949360,83634,2566.32088000,57468137.94204740,2023-01-25 01:25:00
221,1674610200000,22377.00000000,22449.00000000,22362.06000000,22406.75000000,2009.51967000,1674610499999,45040658.10027350,40939,983.01334000,22034347.38578220,2023-01-25 01:30:00
222,1674610500000,22406.76000000,22465.52000000,22400.00000000,22457.80000000,1068.64199000,1674610799999,23979735.66536420,26805,535.66675000,12020308.22568530,2023-01-25 01:35:00
223,1674610800000,22459.28000000,22485.66000000,22440.00000000,22469.49000000,1015.18056000,1674611099999,22804192.09999820,24074,526.93008000,11836829.73708080,2023-01-25 01:40:00
224,1674611100000,22470.12000000,22483.56000000,22440.00000000,22477.21000000,846.74368000,1674611399999,19021979.45567000,20556,412.53679000,9267956.31964850,2023-01-25 01:45:00
225,1674611400000,22477.21000000,22488.93000000,22447.69000000,22488.66000000,782.55786000,1674611699999,17586127.90831620,17476,367.92137000,8268299.95173890,2023-01-25 01:50:00
226,1674611700000,22488.66000000,22495.18000000,22461.02000000,22490.64000000,807.03539000,1674611999999,18143475.98884790,19242,398.27218000,8953881.92812680,2023-01-25 01:55:00
227,1674612000000,22491.58000000,22518.00000000,22481.31000000,22517.10000000,896.65497000,1674612299999,20175220.80778920,19319,469.83538000,10572162.99359820,2023-01-25 02:00:00
228,1674612300000,22517.17000000,22547.64000000,22504.86000000,22544.39000000,976.17513000,1674612599999,21988749.39167600,21295,471.42454000,10619677.41549260,2023-01-25 02:05:00
229,1674612600000,22545.43000000,22553.11000000,22519.78000000,22536.32000000,881.88095000,1674612899999,19876284.85291580,19570,466.40715000,10511950.39318390,2023-01-25 02:10:00
230,1674612900000,22536.32000000,22559.78000000,22520.75000000,22549.50000000,654.32971000,1674613199999,14751063.96416140,16643,330.12995000,7442329.48348830,2023-01-25 02:15:00
231,1674613200000,22549.52000000,22559.32000000,22523.53000000,22554.69000000,768.92396000,1674613499999,17334842.10865360,17946,378.03530000,8522658.55399880,2023-01-25 02:20:00
232,1674613500000,22554.69000000,22587.00000000,22540.52000000,22577.37000000,799.99510000,1674613799999,18048784.03564520,18158,399.15858000,9005917.12710280,2023-01-25 02:25:00
233,1674613800000,22577.37000000,22581.11000000,22552.40000000,22556.27000000,663.18697000,1674614099999,14964600.21891450,16517,331.53494000,7481089.31742470,2023-01-25 02:30:00
234,1674614100000,22555.31000000,22583.25000000,22547.00000000,22582.52000000,671.35592000,1674614399999,15148974.13731320,17347,341.25479000,7700588.47576420,2023-01-25 02:35:00
235,1674614400000,22582.34000000,22597.64000000,22564.65000000,22580.23000000,775.75677000,1674614699999,17516865.30242710,16907,363.45649000,8207489.28031420,2023-01-25 02:40:00
236,1674614700000,22580.42000000,22585.58000000,22546.86000000,22549.35000000,850.67124000,1674614999999,19193863.01438250,18046,405.31244000,9145164.38196260,2023-01-25 02:45:00
237,1674615000000,22550.12000000,22565.93000000,22527.10000000,22554.22000000,721.40385000,1674615299999,16267243.35743050,18965,328.88542000,7416525.34675380,2023-01-25 02:50:00
238,1674615300000,22554.21000000,22555.00000000,22525.42000000,22549.89000000,568.18160000,1674615599999,12806560.81744590,13811,273.84572000,6172567.69553300,2023-01-25 02:55:00
239,1674615600000,22550.24000000,22569.36000000,22535.09000000,22564.95000000,967.85759000,1674615899999,21828794.64219130,17965,551.45849000,12438275.29160580,2023-01-25 03:00:00
240,1674615900000,22564.95000000,22578.65000000,22550.65000000,22569.98000000,714.59267000,1674616199999,16125341.34328720,14976,364.11261000,8216733.55977990,2023-01-25 03:05:00
241,1674616200000,22569.59000000,22599.00000000,22557.65000000,22593.76000000,811.75911000,1674616499999,18329983.65780800,18266,419.95572000,9482855.88109010,2023-01-25 03:10:00
242,1674616500000,22594.40000000,22647.66000000,22582.78000000,22638.02000000,1024.34475000,1674616799999,23160515.76711670,24192,530.28522000,11990229.35752670,2023-01-25 03:15:00
243,1674616800000,22639.18000000,22641.37000000,22606.75000000,22619.45000000,751.66953000,1674617099999,17002978.23584270,19517,362.36427000,8196804.95665730,2023-01-25 03:20:00
244,1674617100000,22619.95000000,22638.75000000,22613.76000000,22624.45000000,708.94534000,1674617399999,16039609.69468930,16458,328.42919000,7430619.56130190,2023-01-25 03:25:00
245,1674617400000,22624.38000000,22650.00000000,22610.00000000,22640.23000000,907.96623000,1674617699999,20550447.35132030,20387,431.10967000,9757704.86063130,2023-01-25 03:30:00
246,1674617700000,22640.91000000,22642.28000000,22623.91000000,22627.50000000,498.82720000,1674617999999,11289944.00194730,13983,230.08095000,5207472.08058610,2023-01-25 03:35:00
247,1674618000000,22627.49000000,22630.36000000,22619.28000000,22620.70000000,461.28662000,1674618299999,10436451.08872750,12510,227.00422000,5135955.11079070,2023-01-25 03:40:00
248,1674618300000,22620.71000000,22626.54000000,22600.00000000,22610.79000000,639.68862000,1674618599999,14464894.96116510,15726,294.18476000,6652402.15440470,2023-01-25 03:45:00
249,1674618600000,22612.69000000,22628.10000000,22606.85000000,22627.38000000,447.55399000,1674618899999,10121362.86040870,11983,262.13082000,5928215.50671240,2023-01-25 03:50:00
250,1674618900000,22627.32000000,22647.83000000,22622.16000000,22643.61000000,640.41004000,1674619199999,14494806.71009790,17015,344.63902000,7800551.99586320,2023-01-25 03:55:00
